date,year,home_team,away_team,home_score,away_score,result,tournament,neutral,home_recent_goals_for,home_recent_goals_against,home_recent_form,home_recent_matches,away_recent_goals_for,away_recent_goals_against,away_recent_form,away_recent_matches
2000-06-17,2000,Romania,Portugal,0.0,1.0,A,UEFA Euro,True,1.2,1.2,7,5,1.8,1.2,10,5
2000-06-17,2000,Haiti,Honduras,1.0,3.0,A,FIFA World Cup qualification,False,0.8,1.8,5,5,1.8,0.8,9,5
2000-06-17,2000,England,Germany,1.0,0.0,H,UEFA Euro,True,1.4,1.0,8,5,2.8,1.4,9,5
2000-06-17,2000,Egypt,Ghana,2.0,0.0,H,Friendly,False,1.4,1.0,7,5,1.2,1.0,9,5
2000-06-18,2000,Angola,Zambia,2.0,1.0,H,FIFA World Cup qualification,False,2.6666666666666665,0.3333333333333333,7,3,0.4,0.0,9,5
2000-06-18,2000,Guatemala,Antigua and Barbuda,8.0,1.0,H,FIFA World Cup qualification,False,0.8,0.6,8,5,1.2,1.8,7,5
2000-06-18,2000,Ivory Coast,Tunisia,2.0,2.0,D,FIFA World Cup qualification,False,1.4,1.2,8,5,2.4,1.0,11,5
2000-06-18,2000,Japan,Bolivia,2.0,0.0,H,Kirin Cup,False,1.4,0.8,6,5,0.2,1.0,2,5
2000-06-18,2000,Libya,Cameroon,0.0,3.0,A,FIFA World Cup qualification,False,2.0,2.0,3,3,2.6,0.6,13,5
2000-06-18,2000,Norway,Serbia,0.0,1.0,A,UEFA Euro,True,1.2,0.8,10,5,1.2,0.6,9,5
2000-06-18,2000,Slovenia,Spain,1.0,2.0,A,UEFA Euro,True,2.4,1.4,8,5,0.8,0.4,8,5
2000-06-18,2000,South Africa,Eswatini,2.0,0.0,H,COSAFA Cup,False,1.4,2.0,6,5,0.4,2.0,2,5
2000-06-19,2000,Italy,Sweden,2.0,1.0,H,UEFA Euro,True,1.2,0.8,9,5,0.8,0.8,6,5
2000-06-19,2000,Belgium,Turkey,0.0,2.0,A,UEFA Euro,False,1.6,1.4,8,5,0.3333333333333333,1.3333333333333333,1,3
2000-06-20,2000,England,Romania,2.0,3.0,A,UEFA Euro,True,1.6,1.0,10,5,1.2,1.0,7,5
2000-06-20,2000,Madagascar,Mauritius,1.0,1.0,D,Friendly,False,1.6666666666666667,0.3333333333333333,6,3,0.6666666666666666,3.0,0,3
2000-06-20,2000,Portugal,Germany,3.0,0.0,H,UEFA Euro,True,1.8,1.0,12,5,2.6,1.4,8,5
2000-06-21,2000,Slovenia,Norway,0.0,0.0,D,UEFA Euro,True,2.4,1.6,7,5,0.8,0.6,9,5
2000-06-21,2000,Serbia,Spain,3.0,4.0,A,UEFA Euro,True,1.2,0.6,9,5,1.2,0.6,10,5
2000-06-21,2000,Paraguay,Costa Rica,1.0,0.0,H,Friendly,False,1.0,0.6,8,5,1.6,1.4,8,5
2000-06-21,2000,Netherlands,France,3.0,2.0,H,UEFA Euro,False,1.8,0.4,13,5,2.8,0.8,13,5
2000-06-21,2000,Denmark,Czech Republic,0.0,2.0,A,UEFA Euro,True,0.6,2.2,1,5,2.0,1.6,6,5
2000-06-21,2000,New Zealand,Vanuatu,3.0,1.0,H,Oceania Nations Cup,True,0.6,0.8,4,5,2.4,1.8,6,5
2000-06-23,2000,Gabon,Congo,0.0,2.0,A,Friendly,False,0.6,1.6,4,5,1.0,0.8,7,5
2000-06-23,2000,Solomon Islands,Australia,0.0,6.0,A,Oceania Nations Cup,True,3.0,2.0,10,5,4.0,0.8,8,5
2000-06-24,2000,Italy,Romania,2.0,0.0,H,UEFA Euro,True,1.6,0.6,12,5,1.4,1.4,7,5
2000-06-24,2000,Madagascar,Mauritius,1.0,0.0,H,Friendly,False,1.5,0.5,7,4,0.75,2.5,1,4
2000-06-24,2000,Turkey,Portugal,0.0,2.0,A,UEFA Euro,True,0.75,1.0,4,4,2.0,0.8,12,5
2000-06-25,2000,New Zealand,Solomon Islands,2.0,0.0,H,Oceania Nations Cup,True,1.2,0.8,7,5,2.6,2.4,10,5
2000-06-25,2000,Spain,France,1.0,2.0,A,UEFA Euro,True,1.6,1.2,10,5,2.8,1.4,10,5
2000-06-25,2000,Netherlands,Serbia,6.0,1.0,H,UEFA Euro,False,2.4,0.8,15,5,1.4,1.4,6,5
2000-06-25,2000,Gabon,Congo,2.0,3.0,A,Friendly,False,0.4,1.4,4,5,1.4,0.6,10,5
2000-06-25,2000,Ecuador,Panama,5.0,0.0,H,Friendly,False,1.5,2.25,3,4,1.6,1.2,9,5
2000-06-25,2000,Australia,Vanuatu,1.0,0.0,H,Oceania Nations Cup,True,5.0,0.2,11,5,1.8,2.0,6,5
2000-06-25,2000,Lebanon,Kuwait,3.0,1.0,H,Friendly,False,0.8,0.6,6,5,6.8,0.4,13,5
2000-06-28,2000,Australia,New Zealand,2.0,0.0,H,Oceania Nations Cup,True,5.2,0.2,13,5,1.4,0.4,10,5
2000-06-28,2000,Brazil,Uruguay,1.0,1.0,D,FIFA World Cup qualification,False,1.6,0.6,11,5,1.0,0.6666666666666666,6,3
2000-06-28,2000,France,Portugal,2.0,1.0,H,UEFA Euro,True,2.8,1.2,12,5,2.4,0.4,15,5
2000-06-28,2000,Tunisia,Algeria,2.0,2.0,D,Friendly,False,2.4,1.0,11,5,1.8,0.2,11,5
2000-06-28,2000,Vanuatu,Solomon Islands,1.0,2.0,A,Oceania Nations Cup,True,1.0,2.0,3,5,2.2,2.6,7,5
2000-06-28,2000,Venezuela,Bolivia,4.0,2.0,H,FIFA World Cup qualification,False,0.6,2.0,4,5,0.2,1.4,1,5
2000-06-29,2000,Barbados,Trinidad and Tobago,0.0,0.0,D,Friendly,False,1.8,0.8,8,5,1.6,0.6,10,5
2000-06-29,2000,Chile,Paraguay,3.0,1.0,H,FIFA World Cup qualification,False,1.6,2.2,4,5,1.0,0.6,8,5
2000-06-29,2000,Colombia,Argentina,1.0,3.0,A,FIFA World Cup qualification,False,1.4,0.6,8,5,2.25,0.25,10,4
2000-06-29,2000,Ecuador,Peru,2.0,1.0,H,FIFA World Cup qualification,False,2.2,1.8,6,5,1.8,1.4,7,5
2000-06-29,2000,Netherlands,Italy,0.0,0.0,D,UEFA Euro,False,3.2,0.8,15,5,1.6,0.6,12,5
2000-07-01,2000,Tanzania,Mauritius,0.0,1.0,A,African Cup of Nations qualification,False,1.75,2.0,4,4,0.6,2.2,1,5
2000-07-01,2000,Gambia,Guinea,2.0,2.0,D,African Cup of Nations qualification,False,0.8,1.4,3,5,1.0,1.6,7,5
2000-07-01,2000,Uganda,Malawi,3.0,1.0,H,African Cup of Nations qualification,False,2.2,2.4,8,5,0.8,1.6,3,5
2000-07-01,2000,Botswana,Madagascar,1.0,0.0,H,African Cup of Nations qualification,False,0.6,0.6,5,5,1.4,0.4,10,5
2000-07-01,2000,El Salvador,Mexico,0.0,3.0,A,Friendly,True,2.6,0.6,13,5,1.6,2.0,5,5
2000-07-01,2000,Costa Rica,Panama,5.0,1.0,H,Friendly,False,1.2,1.4,5,5,1.4,2.2,6,5
2000-07-02,2000,Rwanda,Congo,2.0,1.0,H,African Cup of Nations qualification,False,1.0,2.0,1,3,2.0,1.0,12,5
2000-07-02,2000,Eswatini,Kenya,3.0,2.0,H,African Cup of Nations qualification,False,0.4,2.2,2,5,0.4,1.2,2,5
2000-07-02,2000,Saint Vincent and the Grenadines,Trinidad and Tobago,2.0,1.0,H,Friendly,False,1.8,0.6,12,5,1.0,0.6,8,5
2000-07-02,2000,Lesotho,Mozambique,1.0,0.0,H,African Cup of Nations qualification,False,0.4,0.4,6,5,0.8,1.2,5,5
2000-07-02,2000,France,Italy,2.0,1.0,H,UEFA Euro,True,2.2,1.2,12,5,1.6,0.4,13,5
2000-07-02,2000,Ethiopia,Zambia,1.0,0.0,H,African Cup of Nations qualification,False,1.0,1.5,6,4,0.4,0.4,6,5
2000-07-02,2000,Benin,Namibia,2.0,0.0,H,African Cup of Nations qualification,False,0.6666666666666666,1.3333333333333333,1,3,1.6,1.0,8,5
2000-07-02,2000,Jamaica,Cuba,1.0,1.0,D,Friendly,False,0.0,2.2,0,5,0.4,0.8,3,5
2000-07-03,2000,Guatemala,Haiti,4.0,1.0,H,Friendly,True,2.0,0.6,8,5,0.8,1.8,5,5
2000-07-04,2000,Rwanda,Uganda,2.0,0.0,H,Friendly,False,1.25,1.75,4,4,2.2,2.2,8,5
2000-07-04,2000,Trinidad and Tobago,Cuba,4.0,1.0,H,Friendly,False,1.0,1.0,5,5,0.4,0.8,3,5
2000-07-05,2000,Mexico,Venezuela,2.0,1.0,H,Friendly,False,2.0,1.8,7,5,1.4,2.4,6,5
2000-07-05,2000,Jamaica,Barbados,5.0,0.0,H,Friendly,False,0.2,2.0,1,5,1.2,0.6,6,5
2000-07-06,2000,Malawi,Namibia,1.0,2.0,A,Friendly,False,1.0,2.2,2,5,1.2,1.2,5,5
2000-07-06,2000,Cape Verde,Angola,1.0,1.0,D,Friendly,False,1.4,0.6,11,5,2.2,0.4,13,5
2000-07-07,2000,El Salvador,Guatemala,0.0,1.0,A,Friendly,True,1.6,1.2,10,5,2.8,0.6,11,5
2000-07-08,2000,Trinidad and Tobago,Jamaica,2.0,4.0,A,Friendly,False,1.2,1.0,5,5,1.2,1.8,4,5
2000-07-08,2000,Tunisia,Madagascar,1.0,0.0,H,FIFA World Cup qualification,False,2.6,1.2,11,5,1.0,0.6,7,5
2000-07-08,2000,Zambia,Togo,2.0,0.0,H,FIFA World Cup qualification,False,0.2,0.6,3,5,1.2,0.6,10,5
2000-07-09,2000,Senegal,Egypt,0.0,0.0,D,FIFA World Cup qualification,False,0.4,1.2,3,5,1.8,0.8,10,5
2000-07-09,2000,Morocco,Algeria,2.0,1.0,H,FIFA World Cup qualification,False,1.0,1.0,10,5,2.2,0.6,11,5
2000-07-09,2000,Liberia,Nigeria,2.0,1.0,H,FIFA World Cup qualification,False,0.3333333333333333,0.6666666666666666,4,3,2.6,0.6,13,5
2000-07-09,2000,Zimbabwe,South Africa,0.0,2.0,A,FIFA World Cup qualification,False,1.8,1.0,12,5,1.2,2.0,6,5
2000-07-09,2000,DR Congo,Congo,2.0,0.0,H,FIFA World Cup qualification,False,2.6,1.4,8,5,2.2,1.2,12,5
2000-07-09,2000,Cameroon,Angola,3.0,0.0,H,FIFA World Cup qualification,False,2.8,0.4,13,5,2.2,0.6,11,5
2000-07-09,2000,Ghana,Sierra Leone,5.0,0.0,H,FIFA World Cup qualification,False,0.8,1.4,6,5,1.2,1.4,4,5
2000-07-14,2000,Libya,Chad,3.0,1.0,H,African Cup of Nations qualification,False,1.4,2.4,3,5,1.0,0.6666666666666666,4,3
2000-07-15,2000,Eritrea,Sudan,2.0,1.0,H,African Cup of Nations qualification,False,0.3333333333333333,3.0,1,3,1.8,1.2,9,5
2000-07-15,2000,Gabon,São Tomé and Príncipe,4.0,1.0,H,African Cup of Nations qualification,False,0.8,1.6,4,5,1.0,1.6666666666666667,4,3
2000-07-15,2000,Kenya,Eswatini,3.0,0.0,H,African Cup of Nations qualification,False,0.8,1.6,2,5,0.8,1.2,5,5
2000-07-15,2000,Madagascar,Botswana,2.0,0.0,H,African Cup of Nations qualification,False,1.0,0.6,7,5,0.8,0.4,8,5
2000-07-15,2000,Malawi,Uganda,1.0,2.0,A,African Cup of Nations qualification,False,1.2,2.6,1,5,1.4,1.8,7,5
2000-07-15,2000,Namibia,Benin,8.0,2.0,H,African Cup of Nations qualification,False,1.4,1.2,7,5,1.0,1.0,4,4
2000-07-15,2000,Zambia,Ethiopia,2.0,0.0,H,African Cup of Nations qualification,False,0.6,0.6,5,5,1.0,1.2,9,5
2000-07-16,2000,Mauritius,Tanzania,3.0,2.0,H,African Cup of Nations qualification,False,0.8,1.8,4,5,1.4,1.8,4,5
2000-07-16,2000,Mozambique,Lesotho,1.0,0.0,H,African Cup of Nations qualification,False,0.6,1.0,5,5,0.6,0.2,9,5
2000-07-16,2000,Panama,Mexico,0.0,1.0,A,FIFA World Cup qualification,False,1.4,2.6,6,5,2.2,1.6,10,5
2000-07-16,2000,Zimbabwe,Seychelles,5.0,0.0,H,African Cup of Nations qualification,False,1.6,1.0,12,5,0.3333333333333333,1.6666666666666667,1,3
2000-07-16,2000,Guinea,Gambia,2.0,0.0,H,African Cup of Nations qualification,False,1.2,1.8,7,5,1.2,1.6,4,5
2000-07-16,2000,Guatemala,United States,1.0,1.0,D,FIFA World Cup qualification,False,2.8,0.4,13,5,1.8,0.8,8,5
2000-07-16,2000,El Salvador,Honduras,2.0,5.0,A,FIFA World Cup qualification,False,1.0,1.2,7,5,2.4,0.8,12,5
2000-07-16,2000,DR Congo,Central African Republic,2.0,0.0,H,African Cup of Nations qualification,False,2.8,1.2,10,5,0.6666666666666666,1.6666666666666667,1,3
2000-07-16,2000,Congo,Rwanda,5.0,1.0,H,African Cup of Nations qualification,False,1.6,1.4,9,5,1.4,1.4,7,5
2000-07-16,2000,Canada,Trinidad and Tobago,0.0,2.0,A,FIFA World Cup qualification,False,1.2,0.2,13,5,1.4,1.6,4,5
2000-07-16,2000,Barbados,Costa Rica,2.0,1.0,H,FIFA World Cup qualification,False,0.4,1.6,3,5,2.0,1.6,5,5
2000-07-16,2000,Angola,Equatorial Guinea,4.0,1.0,H,African Cup of Nations qualification,False,0.8,1.0,8,5,0.6666666666666666,2.0,0,3
2000-07-16,2000,Saint Vincent and the Grenadines,Jamaica,0.0,1.0,A,FIFA World Cup qualification,False,2.0,0.8,12,5,2.0,1.6,7,5
2000-07-18,2000,Paraguay,Brazil,2.0,1.0,H,FIFA World Cup qualification,False,0.6,1.0,5,5,1.8,0.8,11,5
2000-07-18,2000,Uruguay,Venezuela,3.0,1.0,H,FIFA World Cup qualification,False,1.0,0.75,7,4,1.6,2.4,6,5
2000-07-19,2000,Peru,Colombia,0.0,1.0,A,FIFA World Cup qualification,False,1.0,1.2,4,5,1.6,0.8,8,5
2000-07-19,2000,Bolivia,Chile,1.0,0.0,H,FIFA World Cup qualification,False,0.6,2.0,1,5,2.2,2.0,7,5
2000-07-19,2000,Argentina,Ecuador,2.0,0.0,H,FIFA World Cup qualification,False,2.4,0.4,13,5,2.4,1.4,9,5
2000-07-22,2000,Guatemala,Barbados,2.0,0.0,H,FIFA World Cup qualification,False,3.0,0.6,13,5,0.6,1.6,5,5
2000-07-23,2000,El Salvador,Saint Vincent and the Grenadines,7.0,1.0,H,FIFA World Cup qualification,False,1.2,2.2,4,5,1.6,0.8,9,5
2000-07-23,2000,Costa Rica,United States,2.0,1.0,H,FIFA World Cup qualification,False,1.8,1.6,4,5,1.8,0.8,8,5
2000-07-23,2000,Jamaica,Honduras,3.0,1.0,H,FIFA World Cup qualification,False,2.2,1.4,10,5,3.2,1.2,12,5
2000-07-23,2000,Lesotho,Angola,2.0,1.0,H,COSAFA Cup,False,0.4,0.4,6,5,1.6,1.2,10,5
2000-07-23,2000,Panama,Canada,0.0,0.0,D,FIFA World Cup qualification,False,1.2,2.8,3,5,0.8,0.6,10,5
2000-07-23,2000,Trinidad and Tobago,Mexico,1.0,0.0,H,FIFA World Cup qualification,False,1.8,1.4,7,5,2.0,1.2,12,5
2000-07-25,2000,Ecuador,Colombia,0.0,0.0,D,FIFA World Cup qualification,False,2.0,1.8,6,5,1.8,0.8,10,5
2000-07-25,2000,Venezuela,Chile,0.0,2.0,A,FIFA World Cup qualification,False,1.8,2.2,6,5,1.2,1.8,4,5
2000-07-26,2000,Uruguay,Peru,0.0,0.0,D,FIFA World Cup qualification,False,1.4,0.8,10,5,0.8,1.0,4,5
2000-07-26,2000,Bulgaria,Azerbaijan,2.0,1.0,H,Friendly,False,1.6,1.2,7,5,0.0,1.0,2,4
2000-07-26,2000,Brazil,Argentina,3.0,1.0,H,FIFA World Cup qualification,False,1.4,0.8,8,5,2.8,0.4,15,5
2000-07-27,2000,Azerbaijan,North Macedonia,1.0,2.0,A,Friendly,True,0.2,1.2,2,5,0.8,1.6,3,5
2000-07-27,2000,Bolivia,Paraguay,0.0,0.0,D,FIFA World Cup qualification,False,0.6,1.8,3,5,1.0,1.2,7,5
2000-07-27,2000,Iceland,Malta,5.0,0.0,H,Friendly,False,1.3333333333333333,0.6666666666666666,7,3,0.4,1.6,1,5
2000-07-28,2000,China,South Korea,0.0,1.0,A,Friendly,False,0.6,0.6,7,5,0.8,0.2,11,5
2000-07-29,2000,Bangladesh,India,0.0,1.0,A,Friendly,True,0.6666666666666666,1.0,2,3,0.3333333333333333,1.0,1,3
2000-07-29,2000,South Africa,Zimbabwe,0.0,1.0,A,COSAFA Cup,False,1.4,2.0,6,5,2.4,1.0,12,5
2000-08-05,2000,El Salvador,Haiti,1.0,2.0,A,Friendly,True,2.0,2.2,4,5,0.8,2.4,4,5
2000-08-05,2000,Lebanon,Oman,3.0,1.0,H,Friendly,False,1.2,0.6,8,5,0.3333333333333333,3.0,0,3
2000-08-06,2000,Malaysia,Myanmar,6.0,0.0,H,Friendly,False,1.8,2.6,4,5,2.0,1.3333333333333333,6,3
2000-08-08,2000,Lebanon,Oman,1.0,2.0,A,Friendly,False,1.8,0.8,10,5,0.5,3.0,0,4
2000-08-09,2000,Malaysia,Myanmar,1.0,2.0,A,Friendly,False,2.8,2.4,6,5,1.5,2.5,6,4
2000-08-09,2000,Syria,Bahrain,1.0,0.0,H,Friendly,False,1.0,0.4,7,5,1.2,1.0,9,5
2000-08-10,2000,Costa Rica,Venezuela,1.0,5.0,A,Friendly,False,1.8,1.4,6,5,1.2,2.4,3,5
2000-08-11,2000,Bahrain,Jordan,0.0,2.0,A,Friendly,True,0.4,1.0,6,5,0.6,1.0,5,5
2000-08-11,2000,Panama,Ecuador,0.0,0.0,D,Friendly,False,0.4,2.8,1,5,1.6,1.2,7,5
2000-08-13,2000,Lesotho,Zimbabwe,0.0,3.0,A,COSAFA Cup,False,0.8,0.6,8,5,2.0,0.8,12,5
2000-08-13,2000,Malaysia,New Zealand,0.0,0.0,D,Merdeka Tournament,False,2.4,2.4,3,5,1.4,0.6,10,5
2000-08-13,2000,Syria,Jordan,1.0,0.0,H,Friendly,False,1.0,0.4,7,5,0.6,1.0,5,5
2000-08-15,2000,Mexico,Canada,2.0,0.0,H,FIFA World Cup qualification,False,1.2,1.0,9,5,0.6,0.6,8,5
2000-08-15,2000,Malaysia,Oman,2.0,0.0,H,Merdeka Tournament,False,2.0,1.8,4,5,0.8,2.6,3,5
2000-08-15,2000,Costa Rica,Guatemala,2.0,1.0,H,FIFA World Cup qualification,False,1.8,2.0,6,5,3.2,0.6,13,5
2000-08-15,2000,Chile,Brazil,3.0,0.0,H,FIFA World Cup qualification,False,1.4,1.0,7,5,1.4,1.0,8,5
2000-08-15,2000,Albania,Cyprus,0.0,0.0,D,Friendly,False,1.25,0.25,9,4,1.6,1.4,10,5
2000-08-15,2000,Colombia,Uruguay,1.0,0.0,H,FIFA World Cup qualification,False,1.6,0.6,10,5,1.2,0.8,8,5
2000-08-16,2000,Portugal,Lithuania,5.0,1.0,H,Friendly,False,2.0,0.8,12,5,1.5,1.5,6,4
2000-08-16,2000,United States,Barbados,7.0,0.0,H,FIFA World Cup qualification,False,2.0,0.8,8,5,0.4,1.8,4,5
2000-08-16,2000,Trinidad and Tobago,Panama,6.0,0.0,H,FIFA World Cup qualification,False,1.8,1.0,10,5,0.2,2.2,2,5
2000-08-16,2000,Switzerland,Greece,2.0,2.0,D,Friendly,False,1.75,1.25,5,4,2.0,0.75,9,4
2000-08-16,2000,Slovakia,Croatia,1.0,1.0,D,Friendly,False,1.0,1.0,6,5,0.75,1.0,5,4
2000-08-16,2000,Russia,Israel,1.0,0.0,H,Friendly,False,1.25,1.25,7,4,1.75,2.0,4,4
2000-08-16,2000,Romania,Poland,1.0,1.0,D,Friendly,False,1.2,1.4,7,5,0.2,1.4,2,5
2000-08-16,2000,Peru,Venezuela,1.0,0.0,H,FIFA World Cup qualification,False,0.4,1.0,2,5,2.2,2.0,6,5
2000-08-16,2000,Moldova,Malta,1.0,0.0,H,Friendly,False,1.0,1.0,6,4,0.2,2.4,0,5
2000-08-16,2000,Latvia,Belarus,0.0,1.0,A,Friendly,False,0.75,1.5,3,4,0.3333333333333333,2.6666666666666665,0,3
2000-08-16,2000,Japan,United Arab Emirates,3.0,1.0,H,Friendly,False,1.8,0.8,8,5,1.0,0.3333333333333333,7,3
2000-08-16,2000,Jamaica,El Salvador,1.0,0.0,H,FIFA World Cup qualification,False,2.8,0.8,13,5,2.0,2.4,3,5
2000-08-16,2000,Northern Ireland,Serbia,1.0,2.0,A,Friendly,False,2.0,0.6666666666666666,6,3,1.6,2.6,5,5
2000-08-16,2000,Iceland,Sweden,2.0,1.0,H,Nordic Championship,False,2.25,0.5,10,4,0.8,1.0,5,5
2000-08-16,2000,Iran,Georgia,2.0,1.0,H,Friendly,False,1.4,0.4,13,5,0.6,0.6,6,5
2000-08-16,2000,Argentina,Paraguay,1.0,1.0,D,FIFA World Cup qualification,False,2.2,0.8,12,5,1.0,1.2,7,5
2000-08-16,2000,Bosnia and Herzegovina,Turkey,2.0,0.0,H,Friendly,False,0.75,0.75,7,4,0.6,1.2,4,5
2000-08-16,2000,Bulgaria,Belgium,1.0,3.0,A,Friendly,False,1.8,1.4,7,5,1.2,1.4,7,5
2000-08-16,2000,Czech Republic,Slovenia,0.0,1.0,A,Friendly,False,1.8,1.4,6,5,1.6,1.6,5,5
2000-08-16,2000,Ecuador,Bolivia,2.0,0.0,H,FIFA World Cup qualification,False,1.4,0.6,8,5,0.6,1.6,4,5
2000-08-16,2000,Honduras,Saint Vincent and the Grenadines,6.0,0.0,H,FIFA World Cup qualification,False,2.8,1.6,9,5,1.6,1.8,9,5
2000-08-16,2000,Faroe Islands,Denmark,0.0,2.0,A,Nordic Championship,False,1.0,1.3333333333333333,3,3,0.4,2.2,1,5
2000-08-16,2000,Estonia,Andorra,1.0,0.0,H,FIFA World Cup qualification,False,1.4,1.4,7,5,0.75,1.0,5,4
2000-08-16,2000,Finland,Norway,3.0,1.0,H,Nordic Championship,False,1.4,1.8,7,5,0.8,0.2,10,5
2000-08-16,2000,Germany,Spain,4.0,1.0,H,Friendly,False,2.4,1.8,7,5,1.6,1.4,9,5
2000-08-16,2000,Hungary,Austria,1.0,1.0,D,Friendly,False,1.0,1.2,8,5,1.0,2.3333333333333335,1,3
2000-08-17,2000,New Zealand,Oman,1.0,0.0,H,Merdeka Tournament,True,1.4,0.6,10,5,0.6,2.2,3,5
2000-08-19,2000,Malaysia,New Zealand,0.0,2.0,A,Merdeka Tournament,False,2.2,1.0,7,5,1.2,0.6,10,5
2000-08-20,2000,Sierra Leone,Togo,2.0,0.0,H,African Cup of Nations qualification,False,1.2,2.0,4,5,1.2,0.6,10,5
2000-08-20,2000,Haiti,Honduras,0.0,4.0,A,Friendly,True,1.0,2.6,4,5,3.8,1.2,12,5
2000-08-25,2000,Egypt,Kenya,2.0,1.0,H,Friendly,False,1.4,0.8,8,5,1.4,1.2,5,5
2000-08-25,2000,Vietnam,Sri Lanka,2.0,2.0,D,Friendly,False,4.666666666666667,0.6666666666666666,6,3,1.0,0.5,8,4
2000-08-27,2000,Cayman Islands,Jamaica,0.0,6.0,A,Friendly,False,0.0,1.25,2,4,2.8,0.6,15,5
2000-08-27,2000,Zimbabwe,Lesotho,3.0,0.0,H,COSAFA Cup,False,2.0,0.4,12,5,0.6,1.0,7,5
2000-08-28,2000,Iraq,Taiwan,3.0,0.0,H,Friendly,True,2.0,0.4,11,5,0.75,2.0,3,4
2000-08-30,2000,Myanmar,Iraq,0.0,1.0,A,Friendly,True,1.4,3.0,6,5,2.2,0.2,11,5
2000-09-01,2000,Austria,Iran,5.0,1.0,H,Friendly,False,1.0,2.0,2,4,1.6,0.6,13,5
2000-09-02,2000,Netherlands,Republic of Ireland,2.0,2.0,D,FIFA World Cup qualification,False,2.6,0.6,13,5,1.2,1.4,5,5
2000-09-02,2000,Nigeria,Namibia,4.0,0.0,H,African Cup of Nations qualification,False,2.8,1.0,12,5,2.4,1.6,7,5
2000-09-02,2000,Iceland,Denmark,1.0,2.0,A,FIFA World Cup qualification,False,2.2,0.6,13,5,0.8,2.0,4,5
2000-09-02,2000,Northern Ireland,Malta,1.0,0.0,H,FIFA World Cup qualification,False,1.75,1.0,6,4,0.2,2.4,0,5
2000-09-02,2000,Honduras,El Salvador,5.0,0.0,H,FIFA World Cup qualification,False,3.8,1.2,12,5,2.0,2.0,3,5
2000-09-02,2000,Switzerland,Russia,0.0,1.0,A,FIFA World Cup qualification,False,1.8,1.4,6,5,1.2,1.0,10,5
2000-09-02,2000,Turkey,Moldova,2.0,0.0,H,FIFA World Cup qualification,False,0.6,1.2,4,5,1.0,0.8,9,5
2000-09-02,2000,Zambia,Madagascar,1.0,2.0,A,African Cup of Nations qualification,False,1.0,0.6,7,5,0.8,0.6,7,5
2000-09-02,2000,Norway,Armenia,0.0,0.0,D,FIFA World Cup qualification,False,0.6,0.8,7,5,1.2,1.4,5,5
2000-09-02,2000,Germany,Greece,2.0,0.0,H,FIFA World Cup qualification,False,2.6,1.6,7,5,2.0,1.0,10,5
2000-09-02,2000,Paraguay,Venezuela,3.0,0.0,H,FIFA World Cup qualification,False,1.0,1.0,8,5,1.4,1.8,3,5
2000-09-02,2000,France,England,1.0,1.0,D,Friendly,False,2.0,1.4,12,5,1.8,1.4,9,5
2000-09-02,2000,Andorra,Cyprus,2.0,3.0,A,FIFA World Cup qualification,False,0.6,1.0,5,5,1.2,1.2,8,5
2000-09-02,2000,Azerbaijan,Sweden,0.0,1.0,A,FIFA World Cup qualification,False,0.4,1.0,2,5,0.8,1.4,2,5
2000-09-02,2000,Belarus,Wales,2.0,1.0,H,FIFA World Cup qualification,False,0.5,2.0,3,4,0.5,2.0,3,4
2000-09-02,2000,Belgium,Croatia,0.0,0.0,D,FIFA World Cup qualification,False,1.4,1.6,7,5,0.8,1.0,6,5
2000-09-02,2000,Bosnia and Herzegovina,Spain,1.0,2.0,A,FIFA World Cup qualification,False,1.0,0.6,10,5,1.6,2.2,6,5
2000-09-02,2000,Gabon,Morocco,2.0,0.0,H,African Cup of Nations qualification,False,1.6,1.4,7,5,1.2,1.2,10,5
2000-09-02,2000,Chile,Colombia,0.0,1.0,A,FIFA World Cup qualification,False,1.8,0.8,9,5,1.2,0.6,10,5
2000-09-02,2000,China,Thailand,3.0,1.0,H,Friendly,False,0.2,0.8,4,5,2.6,1.6,12,5
2000-09-02,2000,Egypt,Ivory Coast,1.0,0.0,H,African Cup of Nations qualification,False,1.0,0.6,8,5,2.6,0.8,11,5
2000-09-02,2000,Finland,Albania,2.0,1.0,H,FIFA World Cup qualification,False,1.2,1.6,7,5,1.0,0.2,10,5
2000-09-02,2000,Bulgaria,Czech Republic,0.0,1.0,A,FIFA World Cup qualification,False,1.6,1.4,7,5,1.0,1.4,3,5
2000-09-03,2000,Peru,Argentina,1.0,2.0,A,FIFA World Cup qualification,False,0.4,0.8,4,5,1.6,1.0,10,5
2000-09-03,2000,Liberia,Mauritius,4.0,0.0,H,African Cup of Nations qualification,False,0.75,0.75,7,4,1.0,1.4,7,5
2000-09-03,2000,Mexico,Panama,7.0,1.0,H,FIFA World Cup qualification,False,1.6,0.4,12,5,0.2,2.4,2,5
2000-09-03,2000,Romania,Lithuania,1.0,0.0,H,FIFA World Cup qualification,False,1.0,1.4,5,5,1.4,2.2,6,5
2000-09-03,2000,Slovakia,North Macedonia,2.0,0.0,H,FIFA World Cup qualification,False,1.0,1.0,6,5,1.0,1.4,6,5
2000-09-03,2000,Trinidad and Tobago,Canada,4.0,0.0,H,FIFA World Cup qualification,False,2.2,0.8,10,5,0.2,0.8,5,5
